            JDTDB,            Calendar_Date,                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR
2454806.5, A.D. 2008-Dec-06 00:00:00.0000,2.64E+08,2.70E+08,-4.03E+07,-1.21E+01,1.32E+01,1.08E+00,1.27E+03,3.80E+08,8.23E-01
2454807.5, A.D. 2008-Dec-07 00:00:00.0000,2.63E+08,2.71E+08,-4.02E+07,-1.22E+01,1.31E+01,1.09E+00,1.27E+03,3.80E+08,8.17E-01
2454808.5, A.D. 2008-Dec-08 00:00:00.0000,2.62E+08,2.72E+08,-4.01E+07,-1.22E+01,1.31E+01,1.09E+00,1.27E+03,3.80E+08,8.11E-01
2454809.5, A.D. 2008-Dec-09 00:00:00.0000,2.61E+08,2.74E+08,-4.00E+07,-1.23E+01,1.30E+01,1.10E+00,1.27E+03,3.80E+08,8.04E-01
2454810.5, A.D. 2008-Dec-10 00:00:00.0000,2.60E+08,2.75E+08,-3.99E+07,-1.23E+01,1.30E+01,1.11E+00,1.27E+03,3.81E+08,7.98E-01
2454811.5, A.D. 2008-Dec-11 00:00:00.0000,2.59E+08,2.76E+08,-3.98E+07,-1.24E+01,1.29E+01,1.12E+00,1.27E+03,3.81E+08,7.92E-01
2454812.5, A.D. 2008-Dec-12 00:00:00.0000,2.58E+08,2.77E+08,-3.97E+07,-1.25E+01,1.29E+01,1.13E+00,1.27E+03,3.81E+08,7.86E-01
2454813.5, A.D. 2008-Dec-13 00:00:00.0000,2.57E+08,2.78E+08,-3.96E+07,-1.25E+01,1.28E+01,1.13E+00,1.27E+03,3.81E+08,7.79E-01
2454814.5, A.D. 2008-Dec-14 00:00:00.0000,2.56E+08,2.79E+08,-3.95E+07,-1.26E+01,1.27E+01,1.14E+00,1.27E+03,3.81E+08,7.73E-01
2454815.5, A.D. 2008-Dec-15 00:00:00.0000,2.55E+08,2.80E+08,-3.94E+07,-1.26E+01,1.27E+01,1.15E+00,1.27E+03,3.81E+08,7.67E-01
2454816.5, A.D. 2008-Dec-16 00:00:00.0000,2.54E+08,2.81E+08,-3.93E+07,-1.27E+01,1.26E+01,1.16E+00,1.27E+03,3.81E+08,7.60E-01
2454817.5, A.D. 2008-Dec-17 00:00:00.0000,2.53E+08,2.82E+08,-3.92E+07,-1.27E+01,1.26E+01,1.17E+00,1.27E+03,3.81E+08,7.54E-01
2454818.5, A.D. 2008-Dec-18 00:00:00.0000,2.52E+08,2.84E+08,-3.91E+07,-1.28E+01,1.25E+01,1.18E+00,1.27E+03,3.81E+08,7.48E-01
2454819.5, A.D. 2008-Dec-19 00:00:00.0000,2.50E+08,2.85E+08,-3.90E+07,-1.28E+01,1.24E+01,1.18E+00,1.27E+03,3.81E+08,7.41E-01
2454820.5, A.D. 2008-Dec-20 00:00:00.0000,2.49E+08,2.86E+08,-3.89E+07,-1.29E+01,1.24E+01,1.19E+00,1.27E+03,3.81E+08,7.35E-01
2454821.5, A.D. 2008-Dec-21 00:00:00.0000,2.48E+08,2.87E+08,-3.88E+07,-1.29E+01,1.23E+01,1.20E+00,1.27E+03,3.81E+08,7.29E-01
2454822.5, A.D. 2008-Dec-22 00:00:00.0000,2.47E+08,2.88E+08,-3.87E+07,-1.30E+01,1.23E+01,1.21E+00,1.27E+03,3.81E+08,7.22E-01
2454823.5, A.D. 2008-Dec-23 00:00:00.0000,2.46E+08,2.89E+08,-3.86E+07,-1.30E+01,1.22E+01,1.22E+00,1.27E+03,3.81E+08,7.16E-01
2454824.5, A.D. 2008-Dec-24 00:00:00.0000,2.45E+08,2.90E+08,-3.85E+07,-1.31E+01,1.21E+01,1.22E+00,1.27E+03,3.81E+08,7.09E-01
2454825.5, A.D. 2008-Dec-25 00:00:00.0000,2.44E+08,2.91E+08,-3.84E+07,-1.31E+01,1.21E+01,1.23E+00,1.27E+03,3.81E+08,7.03E-01
2454826.5, A.D. 2008-Dec-26 00:00:00.0000,2.43E+08,2.92E+08,-3.83E+07,-1.32E+01,1.20E+01,1.24E+00,1.27E+03,3.82E+08,6.97E-01
2454827.5, A.D. 2008-Dec-27 00:00:00.0000,2.41E+08,2.93E+08,-3.82E+07,-1.32E+01,1.20E+01,1.25E+00,1.27E+03,3.82E+08,6.90E-01
2454828.5, A.D. 2008-Dec-28 00:00:00.0000,2.40E+08,2.94E+08,-3.81E+07,-1.33E+01,1.19E+01,1.26E+00,1.27E+03,3.82E+08,6.84E-01
2454829.5, A.D. 2008-Dec-29 00:00:00.0000,2.39E+08,2.95E+08,-3.79E+07,-1.33E+01,1.18E+01,1.26E+00,1.27E+03,3.82E+08,6.77E-01
2454830.5, A.D. 2008-Dec-30 00:00:00.0000,2.38E+08,2.96E+08,-3.78E+07,-1.34E+01,1.18E+01,1.27E+00,1.27E+03,3.82E+08,6.71E-01
2454831.5, A.D. 2008-Dec-31 00:00:00.0000,2.37E+08,2.97E+08,-3.77E+07,-1.34E+01,1.17E+01,1.28E+00,1.27E+03,3.82E+08,6.64E-01
2454832.5, A.D. 2009-Jan-01 00:00:00.0000,2.36E+08,2.98E+08,-3.76E+07,-1.35E+01,1.17E+01,1.29E+00,1.27E+03,3.82E+08,6.58E-01
2454833.5, A.D. 2009-Jan-02 00:00:00.0000,2.35E+08,2.99E+08,-3.75E+07,-1.35E+01,1.16E+01,1.29E+00,1.27E+03,3.82E+08,6.51E-01
2454834.5, A.D. 2009-Jan-03 00:00:00.0000,2.33E+08,3.00E+08,-3.74E+07,-1.36E+01,1.15E+01,1.30E+00,1.27E+03,3.82E+08,6.45E-01
2454835.5, A.D. 2009-Jan-04 00:00:00.0000,2.32E+08,3.01E+08,-3.73E+07,-1.36E+01,1.15E+01,1.31E+00,1.27E+03,3.82E+08,6.38E-01
2454836.5, A.D. 2009-Jan-05 00:00:00.0000,2.31E+08,3.02E+08,-3.72E+07,-1.37E+01,1.14E+01,1.32E+00,1.27E+03,3.82E+08,6.32E-01
2454837.5, A.D. 2009-Jan-06 00:00:00.0000,2.30E+08,3.03E+08,-3.70E+07,-1.37E+01,1.14E+01,1.33E+00,1.27E+03,3.82E+08,6.25E-01
2454838.5, A.D. 2009-Jan-07 00:00:00.0000,2.29E+08,3.04E+08,-3.69E+07,-1.38E+01,1.13E+01,1.33E+00,1.27E+03,3.82E+08,6.19E-01
2454839.5, A.D. 2009-Jan-08 00:00:00.0000,2.27E+08,3.05E+08,-3.68E+07,-1.38E+01,1.12E+01,1.34E+00,1.28E+03,3.82E+08,6.12E-01
2454840.5, A.D. 2009-Jan-09 00:00:00.0000,2.26E+08,3.06E+08,-3.67E+07,-1.39E+01,1.12E+01,1.35E+00,1.28E+03,3.82E+08,6.06E-01
2454841.5, A.D. 2009-Jan-10 00:00:00.0000,2.25E+08,3.07E+08,-3.66E+07,-1.39E+01,1.11E+01,1.36E+00,1.28E+03,3.82E+08,5.99E-01
2454842.5, A.D. 2009-Jan-11 00:00:00.0000,2.24E+08,3.08E+08,-3.65E+07,-1.40E+01,1.10E+01,1.36E+00,1.28E+03,3.82E+08,5.93E-01
2454843.5, A.D. 2009-Jan-12 00:00:00.0000,2.23E+08,3.09E+08,-3.64E+07,-1.40E+01,1.10E+01,1.37E+00,1.28E+03,3.82E+08,5.86E-01
2454844.5, A.D. 2009-Jan-13 00:00:00.0000,2.21E+08,3.10E+08,-3.62E+07,-1.40E+01,1.09E+01,1.38E+00,1.28E+03,3.83E+08,5.80E-01
2454845.5, A.D. 2009-Jan-14 00:00:00.0000,2.20E+08,3.11E+08,-3.61E+07,-1.41E+01,1.08E+01,1.39E+00,1.28E+03,3.83E+08,5.73E-01
2454846.5, A.D. 2009-Jan-15 00:00:00.0000,2.19E+08,3.12E+08,-3.60E+07,-1.41E+01,1.08E+01,1.39E+00,1.28E+03,3.83E+08,5.66E-01
2454847.5, A.D. 2009-Jan-16 00:00:00.0000,2.18E+08,3.13E+08,-3.59E+07,-1.42E+01,1.07E+01,1.40E+00,1.28E+03,3.83E+08,5.60E-01
2454848.5, A.D. 2009-Jan-17 00:00:00.0000,2.17E+08,3.14E+08,-3.58E+07,-1.42E+01,1.07E+01,1.41E+00,1.28E+03,3.83E+08,5.53E-01
2454849.5, A.D. 2009-Jan-18 00:00:00.0000,2.15E+08,3.14E+08,-3.56E+07,-1.43E+01,1.06E+01,1.41E+00,1.28E+03,3.83E+08,5.47E-01
2454850.5, A.D. 2009-Jan-19 00:00:00.0000,2.14E+08,3.15E+08,-3.55E+07,-1.43E+01,1.05E+01,1.42E+00,1.28E+03,3.83E+08,5.40E-01
2454851.5, A.D. 2009-Jan-20 00:00:00.0000,2.13E+08,3.16E+08,-3.54E+07,-1.44E+01,1.05E+01,1.43E+00,1.28E+03,3.83E+08,5.33E-01
2454852.5, A.D. 2009-Jan-21 00:00:00.0000,2.12E+08,3.17E+08,-3.53E+07,-1.44E+01,1.04E+01,1.44E+00,1.28E+03,3.83E+08,5.27E-01
2454853.5, A.D. 2009-Jan-22 00:00:00.0000,2.10E+08,3.18E+08,-3.51E+07,-1.44E+01,1.03E+01,1.44E+00,1.28E+03,3.83E+08,5.20E-01
2454854.5, A.D. 2009-Jan-23 00:00:00.0000,2.09E+08,3.19E+08,-3.50E+07,-1.45E+01,1.03E+01,1.45E+00,1.28E+03,3.83E+08,5.13E-01
2454855.5, A.D. 2009-Jan-24 00:00:00.0000,2.08E+08,3.20E+08,-3.49E+07,-1.45E+01,1.02E+01,1.46E+00,1.28E+03,3.83E+08,5.07E-01
2454856.5, A.D. 2009-Jan-25 00:00:00.0000,2.07E+08,3.21E+08,-3.48E+07,-1.46E+01,1.01E+01,1.46E+00,1.28E+03,3.83E+08,5.00E-01
2454857.5, A.D. 2009-Jan-26 00:00:00.0000,2.05E+08,3.22E+08,-3.46E+07,-1.46E+01,1.01E+01,1.47E+00,1.28E+03,3.83E+08,4.93E-01
2454858.5, A.D. 2009-Jan-27 00:00:00.0000,2.04E+08,3.22E+08,-3.45E+07,-1.47E+01,1.00E+01,1.48E+00,1.28E+03,3.83E+08,4.87E-01
2454859.5, A.D. 2009-Jan-28 00:00:00.0000,2.03E+08,3.23E+08,-3.44E+07,-1.47E+01,9.94E+00,1.49E+00,1.28E+03,3.83E+08,4.80E-01
2454860.5, A.D. 2009-Jan-29 00:00:00.0000,2.02E+08,3.24E+08,-3.42E+07,-1.47E+01,9.88E+00,1.49E+00,1.28E+03,3.83E+08,4.73E-01
2454861.5, A.D. 2009-Jan-30 00:00:00.0000,2.00E+08,3.25E+08,-3.41E+07,-1.48E+01,9.81E+00,1.50E+00,1.28E+03,3.83E+08,4.67E-01
2454862.5, A.D. 2009-Jan-31 00:00:00.0000,1.99E+08,3.26E+08,-3.40E+07,-1.48E+01,9.74E+00,1.51E+00,1.28E+03,3.83E+08,4.60E-01
2454863.5, A.D. 2009-Feb-01 00:00:00.0000,1.98E+08,3.27E+08,-3.39E+07,-1.49E+01,9.68E+00,1.51E+00,1.28E+03,3.83E+08,4.53E-01
2454864.5, A.D. 2009-Feb-02 00:00:00.0000,1.96E+08,3.28E+08,-3.37E+07,-1.49E+01,9.61E+00,1.52E+00,1.28E+03,3.83E+08,4.47E-01
2454865.5, A.D. 2009-Feb-03 00:00:00.0000,1.95E+08,3.28E+08,-3.36E+07,-1.49E+01,9.54E+00,1.53E+00,1.28E+03,3.83E+08,4.40E-01
2454866.5, A.D. 2009-Feb-04 00:00:00.0000,1.94E+08,3.29E+08,-3.35E+07,-1.50E+01,9.48E+00,1.53E+00,1.28E+03,3.84E+08,4.33E-01
2454867.5, A.D. 2009-Feb-05 00:00:00.0000,1.93E+08,3.30E+08,-3.33E+07,-1.50E+01,9.41E+00,1.54E+00,1.28E+03,3.84E+08,4.26E-01
2454868.5, A.D. 2009-Feb-06 00:00:00.0000,1.91E+08,3.31E+08,-3.32E+07,-1.51E+01,9.34E+00,1.55E+00,1.28E+03,3.84E+08,4.20E-01
2454869.5, A.D. 2009-Feb-07 00:00:00.0000,1.90E+08,3.32E+08,-3.31E+07,-1.51E+01,9.28E+00,1.55E+00,1.28E+03,3.84E+08,4.13E-01
2454870.5, A.D. 2009-Feb-08 00:00:00.0000,1.89E+08,3.32E+08,-3.29E+07,-1.51E+01,9.21E+00,1.56E+00,1.28E+03,3.84E+08,4.06E-01
2454871.5, A.D. 2009-Feb-09 00:00:00.0000,1.87E+08,3.33E+08,-3.28E+07,-1.52E+01,9.14E+00,1.57E+00,1.28E+03,3.84E+08,3.99E-01
2454872.5, A.D. 2009-Feb-10 00:00:00.0000,1.86E+08,3.34E+08,-3.27E+07,-1.52E+01,9.07E+00,1.57E+00,1.28E+03,3.84E+08,3.93E-01
2454873.5, A.D. 2009-Feb-11 00:00:00.0000,1.85E+08,3.35E+08,-3.25E+07,-1.52E+01,9.01E+00,1.58E+00,1.28E+03,3.84E+08,3.86E-01
2454874.5, A.D. 2009-Feb-12 00:00:00.0000,1.83E+08,3.36E+08,-3.24E+07,-1.53E+01,8.94E+00,1.59E+00,1.28E+03,3.84E+08,3.79E-01
2454875.5, A.D. 2009-Feb-13 00:00:00.0000,1.82E+08,3.36E+08,-3.22E+07,-1.53E+01,8.87E+00,1.59E+00,1.28E+03,3.84E+08,3.72E-01
2454876.5, A.D. 2009-Feb-14 00:00:00.0000,1.81E+08,3.37E+08,-3.21E+07,-1.54E+01,8.80E+00,1.60E+00,1.28E+03,3.84E+08,3.66E-01
2454877.5, A.D. 2009-Feb-15 00:00:00.0000,1.79E+08,3.38E+08,-3.20E+07,-1.54E+01,8.73E+00,1.61E+00,1.28E+03,3.84E+08,3.59E-01
2454878.5, A.D. 2009-Feb-16 00:00:00.0000,1.78E+08,3.39E+08,-3.18E+07,-1.54E+01,8.66E+00,1.61E+00,1.28E+03,3.84E+08,3.52E-01
2454879.5, A.D. 2009-Feb-17 00:00:00.0000,1.77E+08,3.39E+08,-3.17E+07,-1.55E+01,8.60E+00,1.62E+00,1.28E+03,3.84E+08,3.45E-01
2454880.5, A.D. 2009-Feb-18 00:00:00.0000,1.75E+08,3.40E+08,-3.16E+07,-1.55E+01,8.53E+00,1.63E+00,1.28E+03,3.84E+08,3.39E-01
2454881.5, A.D. 2009-Feb-19 00:00:00.0000,1.74E+08,3.41E+08,-3.14E+07,-1.55E+01,8.46E+00,1.63E+00,1.28E+03,3.84E+08,3.32E-01
2454882.5, A.D. 2009-Feb-20 00:00:00.0000,1.73E+08,3.42E+08,-3.13E+07,-1.56E+01,8.39E+00,1.64E+00,1.28E+03,3.84E+08,3.25E-01
2454883.5, A.D. 2009-Feb-21 00:00:00.0000,1.71E+08,3.42E+08,-3.11E+07,-1.56E+01,8.32E+00,1.65E+00,1.28E+03,3.84E+08,3.18E-01
2454884.5, A.D. 2009-Feb-22 00:00:00.0000,1.70E+08,3.43E+08,-3.10E+07,-1.56E+01,8.25E+00,1.65E+00,1.28E+03,3.84E+08,3.11E-01
2454885.5, A.D. 2009-Feb-23 00:00:00.0000,1.69E+08,3.44E+08,-3.08E+07,-1.57E+01,8.18E+00,1.66E+00,1.28E+03,3.84E+08,3.05E-01
2454886.5, A.D. 2009-Feb-24 00:00:00.0000,1.67E+08,3.44E+08,-3.07E+07,-1.57E+01,8.11E+00,1.66E+00,1.28E+03,3.84E+08,2.98E-01
2454887.5, A.D. 2009-Feb-25 00:00:00.0000,1.66E+08,3.45E+08,-3.06E+07,-1.57E+01,8.04E+00,1.67E+00,1.28E+03,3.84E+08,2.91E-01
2454888.5, A.D. 2009-Feb-26 00:00:00.0000,1.65E+08,3.46E+08,-3.04E+07,-1.58E+01,7.97E+00,1.68E+00,1.28E+03,3.84E+08,2.84E-01
2454889.5, A.D. 2009-Feb-27 00:00:00.0000,1.63E+08,3.46E+08,-3.03E+07,-1.58E+01,7.90E+00,1.68E+00,1.28E+03,3.84E+08,2.77E-01
2454890.5, A.D. 2009-Feb-28 00:00:00.0000,1.62E+08,3.47E+08,-3.01E+07,-1.58E+01,7.83E+00,1.69E+00,1.28E+03,3.84E+08,2.70E-01
2454891.5, A.D. 2009-Mar-01 00:00:00.0000,1.60E+08,3.48E+08,-3.00E+07,-1.59E+01,7.76E+00,1.70E+00,1.28E+03,3.84E+08,2.64E-01
2454892.5, A.D. 2009-Mar-02 00:00:00.0000,1.59E+08,3.49E+08,-2.98E+07,-1.59E+01,7.69E+00,1.70E+00,1.28E+03,3.84E+08,2.57E-01
2454893.5, A.D. 2009-Mar-03 00:00:00.0000,1.58E+08,3.49E+08,-2.97E+07,-1.59E+01,7.62E+00,1.71E+00,1.28E+03,3.84E+08,2.50E-01
2454894.5, A.D. 2009-Mar-04 00:00:00.0000,1.56E+08,3.50E+08,-2.95E+07,-1.60E+01,7.55E+00,1.71E+00,1.28E+03,3.84E+08,2.43E-01
2454895.5, A.D. 2009-Mar-05 00:00:00.0000,1.55E+08,3.50E+08,-2.94E+07,-1.60E+01,7.48E+00,1.72E+00,1.28E+03,3.84E+08,2.36E-01
2454896.5, A.D. 2009-Mar-06 00:00:00.0000,1.54E+08,3.51E+08,-2.92E+07,-1.60E+01,7.41E+00,1.72E+00,1.28E+03,3.84E+08,2.29E-01
2454897.5, A.D. 2009-Mar-07 00:00:00.0000,1.52E+08,3.52E+08,-2.91E+07,-1.61E+01,7.34E+00,1.73E+00,1.28E+03,3.84E+08,2.23E-01
2454898.5, A.D. 2009-Mar-08 00:00:00.0000,1.51E+08,3.52E+08,-2.89E+07,-1.61E+01,7.27E+00,1.74E+00,1.28E+03,3.84E+08,2.16E-01
2454899.5, A.D. 2009-Mar-09 00:00:00.0000,1.49E+08,3.53E+08,-2.88E+07,-1.61E+01,7.19E+00,1.74E+00,1.28E+03,3.84E+08,2.09E-01
2454900.5, A.D. 2009-Mar-10 00:00:00.0000,1.48E+08,3.54E+08,-2.86E+07,-1.62E+01,7.12E+00,1.75E+00,1.28E+03,3.84E+08,2.02E-01
2454901.5, A.D. 2009-Mar-11 00:00:00.0000,1.47E+08,3.54E+08,-2.85E+07,-1.62E+01,7.05E+00,1.75E+00,1.28E+03,3.84E+08,1.95E-01
2454902.5, A.D. 2009-Mar-12 00:00:00.0000,1.45E+08,3.55E+08,-2.83E+07,-1.62E+01,6.98E+00,1.76E+00,1.28E+03,3.84E+08,1.88E-01
2454903.5, A.D. 2009-Mar-13 00:00:00.0000,1.44E+08,3.55E+08,-2.82E+07,-1.62E+01,6.91E+00,1.77E+00,1.28E+03,3.84E+08,1.81E-01
2454904.5, A.D. 2009-Mar-14 00:00:00.0000,1.42E+08,3.56E+08,-2.80E+07,-1.63E+01,6.84E+00,1.77E+00,1.28E+03,3.85E+08,1.75E-01
2454905.5, A.D. 2009-Mar-15 00:00:00.0000,1.41E+08,3.57E+08,-2.79E+07,-1.63E+01,6.76E+00,1.78E+00,1.28E+03,3.85E+08,1.68E-01
2454906.5, A.D. 2009-Mar-16 00:00:00.0000,1.40E+08,3.57E+08,-2.77E+07,-1.63E+01,6.69E+00,1.78E+00,1.28E+03,3.85E+08,1.61E-01
2454907.5, A.D. 2009-Mar-17 00:00:00.0000,1.38E+08,3.58E+08,-2.76E+07,-1.64E+01,6.62E+00,1.79E+00,1.28E+03,3.85E+08,1.54E-01
2454908.5, A.D. 2009-Mar-18 00:00:00.0000,1.37E+08,3.58E+08,-2.74E+07,-1.64E+01,6.55E+00,1.79E+00,1.28E+03,3.85E+08,1.47E-01
2454909.5, A.D. 2009-Mar-19 00:00:00.0000,1.35E+08,3.59E+08,-2.73E+07,-1.64E+01,6.48E+00,1.80E+00,1.28E+03,3.85E+08,1.40E-01
2454910.5, A.D. 2009-Mar-20 00:00:00.0000,1.34E+08,3.59E+08,-2.71E+07,-1.64E+01,6.40E+00,1.80E+00,1.28E+03,3.85E+08,1.33E-01
2454911.5, A.D. 2009-Mar-21 00:00:00.0000,1.33E+08,3.60E+08,-2.69E+07,-1.65E+01,6.33E+00,1.81E+00,1.28E+03,3.85E+08,1.27E-01
2454912.5, A.D. 2009-Mar-22 00:00:00.0000,1.31E+08,3.61E+08,-2.68E+07,-1.65E+01,6.26E+00,1.82E+00,1.28E+03,3.85E+08,1.20E-01
2454913.5, A.D. 2009-Mar-23 00:00:00.0000,1.30E+08,3.61E+08,-2.66E+07,-1.65E+01,6.19E+00,1.82E+00,1.28E+03,3.85E+08,1.13E-01
2454914.5, A.D. 2009-Mar-24 00:00:00.0000,1.28E+08,3.62E+08,-2.65E+07,-1.65E+01,6.11E+00,1.83E+00,1.28E+03,3.85E+08,1.06E-01
2454915.5, A.D. 2009-Mar-25 00:00:00.0000,1.27E+08,3.62E+08,-2.63E+07,-1.66E+01,6.04E+00,1.83E+00,1.28E+03,3.85E+08,9.90E-02
2454916.5, A.D. 2009-Mar-26 00:00:00.0000,1.25E+08,3.63E+08,-2.62E+07,-1.66E+01,5.97E+00,1.84E+00,1.28E+03,3.85E+08,9.21E-02
2454917.5, A.D. 2009-Mar-27 00:00:00.0000,1.24E+08,3.63E+08,-2.60E+07,-1.66E+01,5.89E+00,1.84E+00,1.28E+03,3.85E+08,8.52E-02
2454918.5, A.D. 2009-Mar-28 00:00:00.0000,1.23E+08,3.64E+08,-2.58E+07,-1.66E+01,5.82E+00,1.85E+00,1.28E+03,3.85E+08,7.83E-02
2454919.5, A.D. 2009-Mar-29 00:00:00.0000,1.21E+08,3.64E+08,-2.57E+07,-1.67E+01,5.75E+00,1.85E+00,1.28E+03,3.85E+08,7.15E-02
2454920.5, A.D. 2009-Mar-30 00:00:00.0000,1.20E+08,3.65E+08,-2.55E+07,-1.67E+01,5.67E+00,1.86E+00,1.28E+03,3.85E+08,6.46E-02
2454921.5, A.D. 2009-Mar-31 00:00:00.0000,1.18E+08,3.65E+08,-2.54E+07,-1.67E+01,5.60E+00,1.86E+00,1.28E+03,3.85E+08,5.77E-02
2454922.5, A.D. 2009-Apr-01 00:00:00.0000,1.17E+08,3.66E+08,-2.52E+07,-1.67E+01,5.53E+00,1.87E+00,1.28E+03,3.85E+08,5.08E-02
2454923.5, A.D. 2009-Apr-02 00:00:00.0000,1.15E+08,3.66E+08,-2.50E+07,-1.68E+01,5.45E+00,1.87E+00,1.28E+03,3.85E+08,4.39E-02
2454924.5, A.D. 2009-Apr-03 00:00:00.0000,1.14E+08,3.67E+08,-2.49E+07,-1.68E+01,5.38E+00,1.88E+00,1.28E+03,3.85E+08,3.70E-02
2454925.5, A.D. 2009-Apr-04 00:00:00.0000,1.12E+08,3.67E+08,-2.47E+07,-1.68E+01,5.31E+00,1.88E+00,1.28E+03,3.85E+08,3.01E-02
2454926.5, A.D. 2009-Apr-05 00:00:00.0000,1.11E+08,3.68E+08,-2.45E+07,-1.68E+01,5.23E+00,1.89E+00,1.28E+03,3.85E+08,2.32E-02
2454927.5, A.D. 2009-Apr-06 00:00:00.0000,1.09E+08,3.68E+08,-2.44E+07,-1.69E+01,5.16E+00,1.89E+00,1.28E+03,3.85E+08,1.63E-02
2454928.5, A.D. 2009-Apr-07 00:00:00.0000,1.08E+08,3.68E+08,-2.42E+07,-1.69E+01,5.08E+00,1.90E+00,1.28E+03,3.85E+08,9.46E-03
2454929.5, A.D. 2009-Apr-08 00:00:00.0000,1.07E+08,3.69E+08,-2.41E+07,-1.69E+01,5.01E+00,1.90E+00,1.28E+03,3.85E+08,2.57E-03
2454930.5, A.D. 2009-Apr-09 00:00:00.0000,1.05E+08,3.69E+08,-2.39E+07,-1.69E+01,4.94E+00,1.91E+00,1.28E+03,3.85E+08,-4.32E-03
2454931.5, A.D. 2009-Apr-10 00:00:00.0000,1.04E+08,3.70E+08,-2.37E+07,-1.69E+01,4.86E+00,1.91E+00,1.28E+03,3.85E+08,-1.12E-02
2454932.5, A.D. 2009-Apr-11 00:00:00.0000,1.02E+08,3.70E+08,-2.36E+07,-1.70E+01,4.79E+00,1.92E+00,1.28E+03,3.85E+08,-1.81E-02
2454933.5, A.D. 2009-Apr-12 00:00:00.0000,1.01E+08,3.71E+08,-2.34E+07,-1.70E+01,4.71E+00,1.92E+00,1.28E+03,3.85E+08,-2.50E-02
2454934.5, A.D. 2009-Apr-13 00:00:00.0000,9.93E+07,3.71E+08,-2.32E+07,-1.70E+01,4.64E+00,1.93E+00,1.28E+03,3.85E+08,-3.19E-02
2454935.5, A.D. 2009-Apr-14 00:00:00.0000,9.78E+07,3.71E+08,-2.31E+07,-1.70E+01,4.56E+00,1.93E+00,1.28E+03,3.85E+08,-3.88E-02
2454936.5, A.D. 2009-Apr-15 00:00:00.0000,9.63E+07,3.72E+08,-2.29E+07,-1.70E+01,4.49E+00,1.94E+00,1.28E+03,3.85E+08,-4.57E-02
2454937.5, A.D. 2009-Apr-16 00:00:00.0000,9.48E+07,3.72E+08,-2.27E+07,-1.71E+01,4.41E+00,1.94E+00,1.28E+03,3.85E+08,-5.25E-02
2454938.5, A.D. 2009-Apr-17 00:00:00.0000,9.34E+07,3.72E+08,-2.26E+07,-1.71E+01,4.34E+00,1.94E+00,1.28E+03,3.85E+08,-5.94E-02
2454939.5, A.D. 2009-Apr-18 00:00:00.0000,9.19E+07,3.73E+08,-2.24E+07,-1.71E+01,4.26E+00,1.95E+00,1.28E+03,3.85E+08,-6.63E-02
2454940.5, A.D. 2009-Apr-19 00:00:00.0000,9.04E+07,3.73E+08,-2.22E+07,-1.71E+01,4.19E+00,1.95E+00,1.28E+03,3.85E+08,-7.32E-02
2454941.5, A.D. 2009-Apr-20 00:00:00.0000,8.89E+07,3.74E+08,-2.21E+07,-1.71E+01,4.11E+00,1.96E+00,1.28E+03,3.85E+08,-8.01E-02
2454942.5, A.D. 2009-Apr-21 00:00:00.0000,8.74E+07,3.74E+08,-2.19E+07,-1.72E+01,4.04E+00,1.96E+00,1.28E+03,3.85E+08,-8.70E-02
2454943.5, A.D. 2009-Apr-22 00:00:00.0000,8.60E+07,3.74E+08,-2.17E+07,-1.72E+01,3.96E+00,1.97E+00,1.28E+03,3.85E+08,-9.38E-02
2454944.5, A.D. 2009-Apr-23 00:00:00.0000,8.45E+07,3.75E+08,-2.15E+07,-1.72E+01,3.89E+00,1.97E+00,1.28E+03,3.85E+08,-1.01E-01
2454945.5, A.D. 2009-Apr-24 00:00:00.0000,8.30E+07,3.75E+08,-2.14E+07,-1.72E+01,3.81E+00,1.98E+00,1.28E+03,3.85E+08,-1.08E-01
2454946.5, A.D. 2009-Apr-25 00:00:00.0000,8.15E+07,3.75E+08,-2.12E+07,-1.72E+01,3.73E+00,1.98E+00,1.28E+03,3.85E+08,-1.14E-01
2454947.5, A.D. 2009-Apr-26 00:00:00.0000,8.00E+07,3.76E+08,-2.10E+07,-1.72E+01,3.66E+00,1.98E+00,1.28E+03,3.85E+08,-1.21E-01
2454948.5, A.D. 2009-Apr-27 00:00:00.0000,7.85E+07,3.76E+08,-2.09E+07,-1.73E+01,3.58E+00,1.99E+00,1.28E+03,3.85E+08,-1.28E-01
2454949.5, A.D. 2009-Apr-28 00:00:00.0000,7.70E+07,3.76E+08,-2.07E+07,-1.73E+01,3.51E+00,1.99E+00,1.28E+03,3.85E+08,-1.35E-01
2454950.5, A.D. 2009-Apr-29 00:00:00.0000,7.55E+07,3.77E+08,-2.05E+07,-1.73E+01,3.43E+00,2.00E+00,1.28E+03,3.85E+08,-1.42E-01
2454951.5, A.D. 2009-Apr-30 00:00:00.0000,7.40E+07,3.77E+08,-2.03E+07,-1.73E+01,3.36E+00,2.00E+00,1.28E+03,3.85E+08,-1.49E-01
2454952.5, A.D. 2009-May-01 00:00:00.0000,7.26E+07,3.77E+08,-2.02E+07,-1.73E+01,3.28E+00,2.01E+00,1.28E+03,3.85E+08,-1.56E-01
2454953.5, A.D. 2009-May-02 00:00:00.0000,7.11E+07,3.77E+08,-2.00E+07,-1.73E+01,3.20E+00,2.01E+00,1.28E+03,3.85E+08,-1.63E-01
