            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2454428.500000000, A.D. 2007-Nov-24 00:00:00.0000,  2.702530745793319E+08,  3.182858765474800E+08, -3.989108188918972E+07, -1.397962810451041E+01,  1.040662095267983E+01,  2.900442922596011E+00,  1.399117179195990E+03,  4.194447781811923E+08, -1.386258314050401E+00,
2454429.500000000, A.D. 2007-Nov-25 00:00:00.0000,  2.690434227767261E+08,  3.191828697072235E+08, -3.964021632672279E+07, -1.402154566881478E+01,  1.035707928821648E+01,  2.906624665963025E+00,  1.398717478239036E+03,  4.193249508488422E+08, -1.387519582895084E+00,
2454430.500000000, A.D. 2007-Nov-26 00:00:00.0000,  2.678301558818294E+08,  3.200755746160331E+08, -3.938881811947928E+07, -1.406331066126442E+01,  1.030735594156913E+01,  2.912772639609062E+00,  1.398317416333179E+03,  4.192050153067330E+08, -1.388763161982445E+00,
2454431.500000000, A.D. 2007-Nov-27 00:00:00.0000,  2.666132871118952E+08,  3.209639755913478E+08, -3.913689019117248E+07, -1.410492227050795E+01,  1.025745125551663E+01,  2.918886704429854E+00,  1.397916998583171E+03,  4.190849730852314E+08, -1.389989005657076E+00,
2454432.500000000, A.D. 2007-Nov-28 00:00:00.0000,  2.653928297543095E+08,  3.218480569803937E+08, -3.888443547753409E+07, -1.414637968445554E+01,  1.020736557679486E+01,  2.924966721324918E+00,  1.397516230106939E+03,  4.189648257186529E+08, -1.391197068169282E+00,
2454433.500000000, A.D. 2007-Nov-29 00:00:00.0000,  2.641687971666533E+08,  3.227278031605254E+08, -3.863145692631367E+07, -1.418768209032541E+01,  1.015709925610077E+01,  2.931012551202775E+00,  1.397115116035603E+03,  4.188445747452685E+08, -1.392387303706353E+00,
2454434.500000000, A.D. 2007-Nov-30 00:00:00.0000,  2.629412027767602E+08,  3.236031985395695E+08, -3.837795749727781E+07, -1.422882867468455E+01,  1.010665264809418E+01,  2.937024054985423E+00,  1.396713661513492E+03,  4.187242217073097E+08, -1.393559666421493E+00,
2454435.500000000, A.D. 2007-Dec-01 00:00:00.0000,  2.617100600827713E+08,  3.244742275561662E+08, -3.812394016220869E+07, -1.426981862348517E+01,  1.005602611139983E+01,  2.943001093612443E+00,  1.396311871698149E+03,  4.186037681509689E+08, -1.394714110459448E+00,
2454436.500000000, A.D. 2007-Dec-02 00:00:00.0000,  2.604753826531868E+08,  3.253408746801120E+08, -3.786940790490241E+07, -1.431065112209719E+01,  1.000522000860954E+01,  2.948943528044765E+00,  1.395909751760334E+03,  4.184832156264004E+08, -1.395850589979401E+00,
2454437.500000000, A.D. 2007-Dec-03 00:00:00.0000,  2.592371841269151E+08,  3.262031244127034E+08, -3.761436372116698E+07, -1.435132535533795E+01,  9.954234706284677E+00,  2.954851219268253E+00,  1.395507306884010E+03,  4.183625656877178E+08, -1.396969059175615E+00,
2454438.500000000, A.D. 2007-Dec-04 00:00:00.0000,  2.579954782133190E+08,  3.270609612870790E+08, -3.735881061882010E+07, -1.439184050749874E+01,  9.903070574959496E+00,  2.960724028297002E+00,  1.395104542266337E+03,  4.182418198929899E+08, -1.398069472295381E+00,
2454439.500000000, A.D. 2007-Dec-05 00:00:00.0000,  2.567502786922607E+08,  3.279143698685632E+08, -3.710275161768636E+07, -1.443219576236977E+01,  9.851727989145088E+00,  2.966561816176622E+00,  1.394701463117647E+03,  4.181209798042358E+08, -1.399151783655344E+00,
2454440.500000000, A.D. 2007-Dec-06 00:00:00.0000,  2.555015994141437E+08,  3.287633347550107E+08, -3.684618974959476E+07, -1.447239030326311E+01,  9.800207327334192E+00,  2.972364443987416E+00,  1.394298074661432E+03,  4.180000469874183E+08, -1.400215947655896E+00,
2454441.500000000, A.D. 2007-Dec-07 00:00:00.0000,  2.542494542999528E+08,  3.296078405771495E+08, -3.658912805837518E+07, -1.451242331303437E+01,  9.748508972006825E+00,  2.978131772847501E+00,  1.393894382134308E+03,  4.178790230124354E+08, -1.401261918794075E+00,
2454442.500000000, A.D. 2007-Dec-08 00:00:00.0000,  2.529938573412935E+08,  3.304478719989268E+08, -3.633156959985520E+07, -1.455229397410326E+01,  9.696633309636715E+00,  2.983863663915913E+00,  1.393490390785990E+03,  4.177579094531125E+08, -1.402289651675100E+00,
