            JDTDB,            Calendar_Date,                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR
2456552.5, A.D. 2013-Sep-17 00:00:00.0000,-3.06E+08,1.97E+08,4.12E+07,-1.03E+01,-1.69E+01,1.99E+00,1.22E+03,3.66E+08,-2.91E-01
2456553.5, A.D. 2013-Sep-18 00:00:00.0000,-3.07E+08,1.95E+08,4.14E+07,-1.02E+01,-1.70E+01,1.98E+00,1.22E+03,3.66E+08,-2.81E-01
2456554.5, A.D. 2013-Sep-19 00:00:00.0000,-3.08E+08,1.94E+08,4.15E+07,-1.01E+01,-1.70E+01,1.97E+00,1.22E+03,3.66E+08,-2.71E-01
2456555.5, A.D. 2013-Sep-20 00:00:00.0000,-3.09E+08,1.92E+08,4.17E+07,-1.01E+01,-1.71E+01,1.96E+00,1.22E+03,3.66E+08,-2.62E-01
2456556.5, A.D. 2013-Sep-21 00:00:00.0000,-3.09E+08,1.91E+08,4.19E+07,-1.00E+01,-1.71E+01,1.95E+00,1.22E+03,3.66E+08,-2.52E-01
2456557.5, A.D. 2013-Sep-22 00:00:00.0000,-3.10E+08,1.89E+08,4.20E+07,-9.94E+00,-1.72E+01,1.94E+00,1.22E+03,3.66E+08,-2.42E-01
2456558.5, A.D. 2013-Sep-23 00:00:00.0000,-3.11E+08,1.88E+08,4.22E+07,-9.87E+00,-1.72E+01,1.93E+00,1.22E+03,3.66E+08,-2.32E-01
2456559.5, A.D. 2013-Sep-24 00:00:00.0000,-3.12E+08,1.86E+08,4.24E+07,-9.80E+00,-1.73E+01,1.92E+00,1.22E+03,3.66E+08,-2.21E-01
2456560.5, A.D. 2013-Sep-25 00:00:00.0000,-3.13E+08,1.85E+08,4.25E+07,-9.73E+00,-1.73E+01,1.91E+00,1.22E+03,3.66E+08,-2.11E-01
2456561.5, A.D. 2013-Sep-26 00:00:00.0000,-3.14E+08,1.83E+08,4.27E+07,-9.66E+00,-1.74E+01,1.89E+00,1.22E+03,3.66E+08,-2.01E-01
2456562.5, A.D. 2013-Sep-27 00:00:00.0000,-3.14E+08,1.82E+08,4.29E+07,-9.59E+00,-1.74E+01,1.88E+00,1.22E+03,3.66E+08,-1.91E-01
2456563.5, A.D. 2013-Sep-28 00:00:00.0000,-3.15E+08,1.80E+08,4.30E+07,-9.52E+00,-1.75E+01,1.87E+00,1.22E+03,3.66E+08,-1.80E-01
2456564.5, A.D. 2013-Sep-29 00:00:00.0000,-3.16E+08,1.79E+08,4.32E+07,-9.45E+00,-1.75E+01,1.86E+00,1.22E+03,3.66E+08,-1.70E-01
2456565.5, A.D. 2013-Sep-30 00:00:00.0000,-3.17E+08,1.77E+08,4.33E+07,-9.38E+00,-1.75E+01,1.85E+00,1.22E+03,3.66E+08,-1.59E-01
2456566.5, A.D. 2013-Oct-01 00:00:00.0000,-3.18E+08,1.76E+08,4.35E+07,-9.31E+00,-1.76E+01,1.84E+00,1.22E+03,3.66E+08,-1.49E-01
2456567.5, A.D. 2013-Oct-02 00:00:00.0000,-3.19E+08,1.74E+08,4.37E+07,-9.24E+00,-1.76E+01,1.83E+00,1.22E+03,3.66E+08,-1.38E-01
2456568.5, A.D. 2013-Oct-03 00:00:00.0000,-3.19E+08,1.73E+08,4.38E+07,-9.17E+00,-1.77E+01,1.82E+00,1.22E+03,3.66E+08,-1.28E-01
2456569.5, A.D. 2013-Oct-04 00:00:00.0000,-3.20E+08,1.71E+08,4.40E+07,-9.10E+00,-1.77E+01,1.80E+00,1.22E+03,3.66E+08,-1.17E-01
2456570.5, A.D. 2013-Oct-05 00:00:00.0000,-3.21E+08,1.70E+08,4.41E+07,-9.02E+00,-1.78E+01,1.79E+00,1.22E+03,3.66E+08,-1.06E-01
2456571.5, A.D. 2013-Oct-06 00:00:00.0000,-3.22E+08,1.68E+08,4.43E+07,-8.95E+00,-1.78E+01,1.78E+00,1.22E+03,3.66E+08,-9.53E-02
2456572.5, A.D. 2013-Oct-07 00:00:00.0000,-3.22E+08,1.67E+08,4.44E+07,-8.88E+00,-1.78E+01,1.77E+00,1.22E+03,3.66E+08,-8.44E-02
2456573.5, A.D. 2013-Oct-08 00:00:00.0000,-3.23E+08,1.65E+08,4.46E+07,-8.81E+00,-1.79E+01,1.76E+00,1.22E+03,3.66E+08,-7.35E-02
2456574.5, A.D. 2013-Oct-09 00:00:00.0000,-3.24E+08,1.64E+08,4.47E+07,-8.74E+00,-1.79E+01,1.74E+00,1.22E+03,3.66E+08,-6.25E-02
2456575.5, A.D. 2013-Oct-10 00:00:00.0000,-3.25E+08,1.62E+08,4.49E+07,-8.67E+00,-1.80E+01,1.73E+00,1.22E+03,3.66E+08,-5.15E-02
2456576.5, A.D. 2013-Oct-11 00:00:00.0000,-3.25E+08,1.60E+08,4.50E+07,-8.59E+00,-1.80E+01,1.72E+00,1.22E+03,3.66E+08,-4.04E-02
2456577.5, A.D. 2013-Oct-12 00:00:00.0000,-3.26E+08,1.59E+08,4.52E+07,-8.52E+00,-1.81E+01,1.71E+00,1.22E+03,3.66E+08,-2.93E-02
2456578.5, A.D. 2013-Oct-13 00:00:00.0000,-3.27E+08,1.57E+08,4.53E+07,-8.45E+00,-1.81E+01,1.70E+00,1.22E+03,3.66E+08,-1.81E-02
2456579.5, A.D. 2013-Oct-14 00:00:00.0000,-3.28E+08,1.56E+08,4.55E+07,-8.38E+00,-1.81E+01,1.68E+00,1.22E+03,3.66E+08,-6.83E-03
2456580.5, A.D. 2013-Oct-15 00:00:00.0000,-3.28E+08,1.54E+08,4.56E+07,-8.30E+00,-1.82E+01,1.67E+00,1.22E+03,3.66E+08,4.45E-03
2456581.5, A.D. 2013-Oct-16 00:00:00.0000,-3.29E+08,1.53E+08,4.58E+07,-8.23E+00,-1.82E+01,1.66E+00,1.22E+03,3.66E+08,1.52E-02
2456582.5, A.D. 2013-Oct-17 00:00:00.0000,-3.30E+08,1.51E+08,4.59E+07,-8.15E+00,-1.82E+01,1.65E+00,1.22E+03,3.66E+08,2.57E-02
2456583.5, A.D. 2013-Oct-18 00:00:00.0000,-3.31E+08,1.49E+08,4.61E+07,-8.08E+00,-1.83E+01,1.63E+00,1.22E+03,3.66E+08,3.71E-02
2456584.5, A.D. 2013-Oct-19 00:00:00.0000,-3.31E+08,1.48E+08,4.62E+07,-8.01E+00,-1.83E+01,1.62E+00,1.22E+03,3.66E+08,4.84E-02
2456585.5, A.D. 2013-Oct-20 00:00:00.0000,-3.32E+08,1.46E+08,4.63E+07,-7.93E+00,-1.84E+01,1.61E+00,1.22E+03,3.66E+08,5.98E-02
2456586.5, A.D. 2013-Oct-21 00:00:00.0000,-3.33E+08,1.45E+08,4.65E+07,-7.86E+00,-1.84E+01,1.60E+00,1.22E+03,3.66E+08,7.13E-02
2456587.5, A.D. 2013-Oct-22 00:00:00.0000,-3.33E+08,1.43E+08,4.66E+07,-7.78E+00,-1.84E+01,1.59E+00,1.22E+03,3.66E+08,8.28E-02
2456588.5, A.D. 2013-Oct-23 00:00:00.0000,-3.34E+08,1.42E+08,4.68E+07,-7.71E+00,-1.85E+01,1.57E+00,1.22E+03,3.66E+08,9.43E-02
2456589.5, A.D. 2013-Oct-24 00:00:00.0000,-3.35E+08,1.40E+08,4.69E+07,-7.63E+00,-1.85E+01,1.56E+00,1.22E+03,3.66E+08,1.06E-01
2456590.5, A.D. 2013-Oct-25 00:00:00.0000,-3.35E+08,1.38E+08,4.70E+07,-7.56E+00,-1.85E+01,1.55E+00,1.22E+03,3.66E+08,1.18E-01
2456591.5, A.D. 2013-Oct-26 00:00:00.0000,-3.36E+08,1.37E+08,4.72E+07,-7.48E+00,-1.86E+01,1.53E+00,1.22E+03,3.66E+08,1.29E-01
2456592.5, A.D. 2013-Oct-27 00:00:00.0000,-3.37E+08,1.35E+08,4.73E+07,-7.41E+00,-1.86E+01,1.52E+00,1.22E+03,3.66E+08,1.41E-01
2456593.5, A.D. 2013-Oct-28 00:00:00.0000,-3.37E+08,1.33E+08,4.74E+07,-7.33E+00,-1.86E+01,1.51E+00,1.22E+03,3.66E+08,1.53E-01
2456594.5, A.D. 2013-Oct-29 00:00:00.0000,-3.38E+08,1.32E+08,4.75E+07,-7.26E+00,-1.87E+01,1.49E+00,1.22E+03,3.66E+08,1.65E-01
2456595.5, A.D. 2013-Oct-30 00:00:00.0000,-3.38E+08,1.30E+08,4.77E+07,-7.18E+00,-1.87E+01,1.48E+00,1.22E+03,3.66E+08,1.76E-01
2456596.5, A.D. 2013-Oct-31 00:00:00.0000,-3.39E+08,1.29E+08,4.78E+07,-7.11E+00,-1.87E+01,1.47E+00,1.22E+03,3.66E+08,1.88E-01
2456597.5, A.D. 2013-Nov-01 00:00:00.0000,-3.40E+08,1.27E+08,4.79E+07,-7.03E+00,-1.88E+01,1.46E+00,1.22E+03,3.66E+08,2.00E-01
2456598.5, A.D. 2013-Nov-02 00:00:00.0000,-3.40E+08,1.25E+08,4.81E+07,-6.96E+00,-1.88E+01,1.44E+00,1.22E+03,3.66E+08,2.12E-01
2456599.5, A.D. 2013-Nov-03 00:00:00.0000,-3.41E+08,1.24E+08,4.82E+07,-6.88E+00,-1.88E+01,1.43E+00,1.22E+03,3.66E+08,2.24E-01
2456600.5, A.D. 2013-Nov-04 00:00:00.0000,-3.41E+08,1.22E+08,4.83E+07,-6.80E+00,-1.89E+01,1.41E+00,1.22E+03,3.66E+08,2.36E-01
2456601.5, A.D. 2013-Nov-05 00:00:00.0000,-3.42E+08,1.21E+08,4.84E+07,-6.73E+00,-1.89E+01,1.40E+00,1.22E+03,3.66E+08,2.48E-01
2456602.5, A.D. 2013-Nov-06 00:00:00.0000,-3.43E+08,1.19E+08,4.85E+07,-6.65E+00,-1.89E+01,1.39E+00,1.22E+03,3.66E+08,2.60E-01
2456603.5, A.D. 2013-Nov-07 00:00:00.0000,-3.43E+08,1.17E+08,4.87E+07,-6.57E+00,-1.90E+01,1.37E+00,1.22E+03,3.66E+08,2.72E-01
2456604.5, A.D. 2013-Nov-08 00:00:00.0000,-3.44E+08,1.16E+08,4.88E+07,-6.50E+00,-1.90E+01,1.36E+00,1.22E+03,3.66E+08,2.84E-01
2456605.5, A.D. 2013-Nov-09 00:00:00.0000,-3.44E+08,1.14E+08,4.89E+07,-6.42E+00,-1.90E+01,1.35E+00,1.22E+03,3.66E+08,2.97E-01
2456606.5, A.D. 2013-Nov-10 00:00:00.0000,-3.45E+08,1.12E+08,4.90E+07,-6.34E+00,-1.90E+01,1.33E+00,1.22E+03,3.66E+08,3.09E-01
2456607.5, A.D. 2013-Nov-11 00:00:00.0000,-3.45E+08,1.11E+08,4.91E+07,-6.27E+00,-1.91E+01,1.32E+00,1.22E+03,3.66E+08,3.21E-01
2456608.5, A.D. 2013-Nov-12 00:00:00.0000,-3.46E+08,1.09E+08,4.92E+07,-6.19E+00,-1.91E+01,1.30E+00,1.22E+03,3.66E+08,3.32E-01
2456609.5, A.D. 2013-Nov-13 00:00:00.0000,-3.46E+08,1.07E+08,4.94E+07,-6.11E+00,-1.91E+01,1.29E+00,1.22E+03,3.66E+08,3.42E-01
2456610.5, A.D. 2013-Nov-14 00:00:00.0000,-3.47E+08,1.06E+08,4.95E+07,-6.02E+00,-1.92E+01,1.28E+00,1.22E+03,3.66E+08,3.52E-01
2456611.5, A.D. 2013-Nov-15 00:00:00.0000,-3.48E+08,1.04E+08,4.96E+07,-5.94E+00,-1.92E+01,1.27E+00,1.22E+03,3.66E+08,3.62E-01
2456612.5, A.D. 2013-Nov-16 00:00:00.0000,-3.48E+08,1.02E+08,4.97E+07,-5.86E+00,-1.92E+01,1.26E+00,1.22E+03,3.66E+08,3.72E-01
2456613.5, A.D. 2013-Nov-17 00:00:00.0000,-3.49E+08,1.01E+08,4.98E+07,-5.78E+00,-1.92E+01,1.25E+00,1.22E+03,3.66E+08,3.82E-01
2456614.5, A.D. 2013-Nov-18 00:00:00.0000,-3.49E+08,9.91E+07,4.99E+07,-5.70E+00,-1.93E+01,1.23E+00,1.22E+03,3.66E+08,3.92E-01
2456615.5, A.D. 2013-Nov-19 00:00:00.0000,-3.50E+08,9.74E+07,5.00E+07,-5.62E+00,-1.93E+01,1.22E+00,1.22E+03,3.66E+08,4.02E-01
2456616.5, A.D. 2013-Nov-20 00:00:00.0000,-3.50E+08,9.57E+07,5.01E+07,-5.54E+00,-1.93E+01,1.21E+00,1.22E+03,3.66E+08,4.11E-01
2456617.5, A.D. 2013-Nov-21 00:00:00.0000,-3.50E+08,9.41E+07,5.02E+07,-5.45E+00,-1.93E+01,1.20E+00,1.22E+03,3.66E+08,4.21E-01
2456618.5, A.D. 2013-Nov-22 00:00:00.0000,-3.51E+08,9.24E+07,5.03E+07,-5.37E+00,-1.93E+01,1.19E+00,1.22E+03,3.66E+08,4.31E-01
2456619.5, A.D. 2013-Nov-23 00:00:00.0000,-3.51E+08,9.07E+07,5.04E+07,-5.29E+00,-1.94E+01,1.18E+00,1.22E+03,3.66E+08,4.41E-01
2456620.5, A.D. 2013-Nov-24 00:00:00.0000,-3.52E+08,8.91E+07,5.05E+07,-5.21E+00,-1.94E+01,1.16E+00,1.22E+03,3.66E+08,4.50E-01
2456621.5, A.D. 2013-Nov-25 00:00:00.0000,-3.52E+08,8.74E+07,5.06E+07,-5.13E+00,-1.94E+01,1.15E+00,1.22E+03,3.66E+08,4.60E-01
2456622.5, A.D. 2013-Nov-26 00:00:00.0000,-3.53E+08,8.57E+07,5.07E+07,-5.04E+00,-1.94E+01,1.14E+00,1.22E+03,3.67E+08,4.70E-01
2456623.5, A.D. 2013-Nov-27 00:00:00.0000,-3.53E+08,8.40E+07,5.08E+07,-4.96E+00,-1.94E+01,1.13E+00,1.22E+03,3.67E+08,4.80E-01
2456624.5, A.D. 2013-Nov-28 00:00:00.0000,-3.54E+08,8.23E+07,5.09E+07,-4.88E+00,-1.95E+01,1.12E+00,1.22E+03,3.67E+08,4.90E-01
2456625.5, A.D. 2013-Nov-29 00:00:00.0000,-3.54E+08,8.07E+07,5.10E+07,-4.80E+00,-1.95E+01,1.11E+00,1.22E+03,3.67E+08,5.00E-01
2456626.5, A.D. 2013-Nov-30 00:00:00.0000,-3.54E+08,7.90E+07,5.11E+07,-4.72E+00,-1.95E+01,1.09E+00,1.22E+03,3.67E+08,5.09E-01
2456627.5, A.D. 2013-Dec-01 00:00:00.0000,-3.55E+08,7.73E+07,5.12E+07,-4.63E+00,-1.95E+01,1.08E+00,1.22E+03,3.67E+08,5.19E-01
2456628.5, A.D. 2013-Dec-02 00:00:00.0000,-3.55E+08,7.56E+07,5.13E+07,-4.55E+00,-1.95E+01,1.07E+00,1.22E+03,3.67E+08,5.29E-01
2456629.5, A.D. 2013-Dec-03 00:00:00.0000,-3.56E+08,7.39E+07,5.14E+07,-4.47E+00,-1.96E+01,1.06E+00,1.22E+03,3.67E+08,5.39E-01
2456630.5, A.D. 2013-Dec-04 00:00:00.0000,-3.56E+08,7.22E+07,5.15E+07,-4.38E+00,-1.96E+01,1.05E+00,1.22E+03,3.67E+08,5.48E-01
2456631.5, A.D. 2013-Dec-05 00:00:00.0000,-3.56E+08,7.05E+07,5.16E+07,-4.30E+00,-1.96E+01,1.03E+00,1.22E+03,3.67E+08,5.58E-01
2456632.5, A.D. 2013-Dec-06 00:00:00.0000,-3.57E+08,6.88E+07,5.17E+07,-4.22E+00,-1.96E+01,1.02E+00,1.22E+03,3.67E+08,5.68E-01
2456633.5, A.D. 2013-Dec-07 00:00:00.0000,-3.57E+08,6.72E+07,5.17E+07,-4.14E+00,-1.96E+01,1.01E+00,1.22E+03,3.67E+08,5.77E-01
2456634.5, A.D. 2013-Dec-08 00:00:00.0000,-3.57E+08,6.55E+07,5.18E+07,-4.05E+00,-1.96E+01,9.98E-01,1.22E+03,3.67E+08,5.87E-01
2456635.5, A.D. 2013-Dec-09 00:00:00.0000,-3.58E+08,6.38E+07,5.19E+07,-3.97E+00,-1.97E+01,9.86E-01,1.22E+03,3.67E+08,5.97E-01
2456636.5, A.D. 2013-Dec-10 00:00:00.0000,-3.58E+08,6.21E+07,5.20E+07,-3.89E+00,-1.97E+01,9.74E-01,1.22E+03,3.67E+08,6.06E-01
2456637.5, A.D. 2013-Dec-11 00:00:00.0000,-3.58E+08,6.04E+07,5.21E+07,-3.81E+00,-1.97E+01,9.59E-01,1.22E+03,3.67E+08,6.18E-01
2456638.5, A.D. 2013-Dec-12 00:00:00.0000,-3.59E+08,5.87E+07,5.22E+07,-3.73E+00,-1.97E+01,9.43E-01,1.23E+03,3.67E+08,6.29E-01
2456639.5, A.D. 2013-Dec-13 00:00:00.0000,-3.59E+08,5.70E+07,5.22E+07,-3.65E+00,-1.97E+01,9.27E-01,1.23E+03,3.67E+08,6.41E-01
2456640.5, A.D. 2013-Dec-14 00:00:00.0000,-3.59E+08,5.53E+07,5.23E+07,-3.57E+00,-1.97E+01,9.12E-01,1.23E+03,3.67E+08,6.53E-01
2456641.5, A.D. 2013-Dec-15 00:00:00.0000,-3.60E+08,5.35E+07,5.24E+07,-3.49E+00,-1.97E+01,8.96E-01,1.23E+03,3.67E+08,6.64E-01
2456642.5, A.D. 2013-Dec-16 00:00:00.0000,-3.60E+08,5.18E+07,5.25E+07,-3.41E+00,-1.98E+01,8.80E-01,1.23E+03,3.68E+08,6.76E-01
2456643.5, A.D. 2013-Dec-17 00:00:00.0000,-3.60E+08,5.01E+07,5.26E+07,-3.33E+00,-1.98E+01,8.64E-01,1.23E+03,3.68E+08,6.87E-01
2456644.5, A.D. 2013-Dec-18 00:00:00.0000,-3.61E+08,4.84E+07,5.26E+07,-3.24E+00,-1.98E+01,8.48E-01,1.23E+03,3.68E+08,6.99E-01
2456645.5, A.D. 2013-Dec-19 00:00:00.0000,-3.61E+08,4.67E+07,5.27E+07,-3.16E+00,-1.98E+01,8.31E-01,1.23E+03,3.68E+08,7.11E-01
2456646.5, A.D. 2013-Dec-20 00:00:00.0000,-3.61E+08,4.50E+07,5.28E+07,-3.08E+00,-1.98E+01,8.15E-01,1.23E+03,3.68E+08,7.22E-01
2456647.5, A.D. 2013-Dec-21 00:00:00.0000,-3.61E+08,4.33E+07,5.28E+07,-3.00E+00,-1.98E+01,7.99E-01,1.23E+03,3.68E+08,7.34E-01
2456648.5, A.D. 2013-Dec-22 00:00:00.0000,-3.62E+08,4.16E+07,5.29E+07,-2.92E+00,-1.98E+01,7.83E-01,1.23E+03,3.68E+08,7.45E-01
2456649.5, A.D. 2013-Dec-23 00:00:00.0000,-3.62E+08,3.99E+07,5.30E+07,-2.84E+00,-1.98E+01,7.67E-01,1.23E+03,3.68E+08,7.57E-01
2456650.5, A.D. 2013-Dec-24 00:00:00.0000,-3.62E+08,3.82E+07,5.30E+07,-2.76E+00,-1.98E+01,7.50E-01,1.23E+03,3.68E+08,7.68E-01
2456651.5, A.D. 2013-Dec-25 00:00:00.0000,-3.62E+08,3.64E+07,5.31E+07,-2.68E+00,-1.99E+01,7.34E-01,1.23E+03,3.68E+08,7.79E-01
2456652.5, A.D. 2013-Dec-26 00:00:00.0000,-3.63E+08,3.47E+07,5.32E+07,-2.60E+00,-1.99E+01,7.18E-01,1.23E+03,3.68E+08,7.91E-01
2456653.5, A.D. 2013-Dec-27 00:00:00.0000,-3.63E+08,3.30E+07,5.32E+07,-2.52E+00,-1.99E+01,7.01E-01,1.23E+03,3.68E+08,8.02E-01
2456654.5, A.D. 2013-Dec-28 00:00:00.0000,-3.63E+08,3.13E+07,5.33E+07,-2.44E+00,-1.99E+01,6.85E-01,1.23E+03,3.68E+08,8.13E-01
2456655.5, A.D. 2013-Dec-29 00:00:00.0000,-3.63E+08,2.96E+07,5.33E+07,-2.36E+00,-1.99E+01,6.68E-01,1.23E+03,3.68E+08,8.25E-01
2456656.5, A.D. 2013-Dec-30 00:00:00.0000,-3.63E+08,2.79E+07,5.34E+07,-2.28E+00,-1.99E+01,6.52E-01,1.23E+03,3.68E+08,8.36E-01
2456657.5, A.D. 2013-Dec-31 00:00:00.0000,-3.64E+08,2.61E+07,5.35E+07,-2.20E+00,-1.99E+01,6.35E-01,1.23E+03,3.68E+08,8.47E-01
2456658.5, A.D. 2014-Jan-01 00:00:00.0000,-3.64E+08,2.44E+07,5.35E+07,-2.11E+00,-1.99E+01,6.19E-01,1.23E+03,3.69E+08,8.58E-01
2456659.5, A.D. 2014-Jan-02 00:00:00.0000,-3.64E+08,2.27E+07,5.36E+07,-2.03E+00,-1.99E+01,6.02E-01,1.23E+03,3.69E+08,8.69E-01
2456660.5, A.D. 2014-Jan-03 00:00:00.0000,-3.64E+08,2.10E+07,5.36E+07,-1.95E+00,-1.99E+01,5.86E-01,1.23E+03,3.69E+08,8.80E-01
2456661.5, A.D. 2014-Jan-04 00:00:00.0000,-3.64E+08,1.93E+07,5.37E+07,-1.87E+00,-1.99E+01,5.69E-01,1.23E+03,3.69E+08,8.91E-01
2456662.5, A.D. 2014-Jan-05 00:00:00.0000,-3.65E+08,1.75E+07,5.37E+07,-1.79E+00,-1.99E+01,5.52E-01,1.23E+03,3.69E+08,9.02E-01
2456663.5, A.D. 2014-Jan-06 00:00:00.0000,-3.65E+08,1.58E+07,5.38E+07,-1.71E+00,-1.99E+01,5.36E-01,1.23E+03,3.69E+08,9.13E-01
2456664.5, A.D. 2014-Jan-07 00:00:00.0000,-3.65E+08,1.41E+07,5.38E+07,-1.63E+00,-1.99E+01,5.22E-01,1.23E+03,3.69E+08,9.24E-01
2456665.5, A.D. 2014-Jan-08 00:00:00.0000,-3.65E+08,1.24E+07,5.39E+07,-1.55E+00,-1.99E+01,5.05E-01,1.23E+03,3.69E+08,9.35E-01
2456666.5, A.D. 2014-Jan-09 00:00:00.0000,-3.65E+08,1.06E+07,5.39E+07,-1.47E+00,-1.99E+01,4.89E-01,1.23E+03,3.69E+08,9.46E-01
2456667.5, A.D. 2014-Jan-10 00:00:00.0000,-3.65E+08,8.91E+06,5.39E+07,-1.39E+00,-2.00E+01,4.73E-01,1.23E+03,3.69E+08,9.58E-01
2456668.5, A.D. 2014-Jan-11 00:00:00.0000,-3.65E+08,7.19E+06,5.40E+07,-1.30E+00,-2.00E+01,4.56E-01,1.23E+03,3.69E+08,9.69E-01
2456669.5, A.D. 2014-Jan-12 00:00:00.0000,-3.65E+08,5.47E+06,5.40E+07,-1.22E+00,-2.00E+01,4.40E-01,1.23E+03,3.69E+08,9.80E-01
2456670.5, A.D. 2014-Jan-13 00:00:00.0000,-3.66E+08,3.74E+06,5.41E+07,-1.14E+00,-2.00E+01,4.24E-01,1.23E+03,3.70E+08,9.91E-01
2456671.5, A.D. 2014-Jan-14 00:00:00.0000,-3.66E+08,2.02E+06,5.41E+07,-1.06E+00,-2.00E+01,4.07E-01,1.23E+03,3.70E+08,1.00E+00
2456672.5, A.D. 2014-Jan-15 00:00:00.0000,-3.66E+08,2.93E+05,5.41E+07,-9.83E-01,-2.00E+01,3.91E-01,1.23E+03,3.70E+08,1.01E+00
2456673.5, A.D. 2014-Jan-16 00:00:00.0000,-3.66E+08,-1.43E+06,5.42E+07,-9.02E-01,-2.00E+01,3.74E-01,1.23E+03,3.70E+08,1.02E+00
2456674.5, A.D. 2014-Jan-17 00:00:00.0000,-3.66E+08,-3.16E+06,5.42E+07,-8.22E-01,-2.00E+01,3.58E-01,1.23E+03,3.70E+08,1.04E+00
2456675.5, A.D. 2014-Jan-18 00:00:00.0000,-3.66E+08,-4.88E+06,5.42E+07,-7.41E-01,-2.00E+01,3.41E-01,1.23E+03,3.70E+08,1.05E+00
2456676.5, A.D. 2014-Jan-19 00:00:00.0000,-3.66E+08,-6.61E+06,5.42E+07,-6.60E-01,-2.00E+01,3.25E-01,1.23E+03,3.70E+08,1.06E+00
2456677.5, A.D. 2014-Jan-20 00:00:00.0000,-3.66E+08,-8.33E+06,5.43E+07,-5.80E-01,-2.00E+01,3.08E-01,1.23E+03,3.70E+08,1.07E+00
2456678.5, A.D. 2014-Jan-21 00:00:00.0000,-3.66E+08,-1.01E+07,5.43E+07,-4.99E-01,-2.00E+01,2.92E-01,1.24E+03,3.70E+08,1.08E+00
2456679.5, A.D. 2014-Jan-22 00:00:00.0000,-3.66E+08,-1.18E+07,5.43E+07,-4.19E-01,-2.00E+01,2.75E-01,1.24E+03,3.70E+08,1.09E+00
2456680.5, A.D. 2014-Jan-23 00:00:00.0000,-3.66E+08,-1.35E+07,5.44E+07,-3.38E-01,-2.00E+01,2.58E-01,1.24E+03,3.70E+08,1.10E+00
2456681.5, A.D. 2014-Jan-24 00:00:00.0000,-3.66E+08,-1.52E+07,5.44E+07,-2.58E-01,-2.00E+01,2.42E-01,1.24E+03,3.71E+08,1.11E+00
2456682.5, A.D. 2014-Jan-25 00:00:00.0000,-3.66E+08,-1.70E+07,5.44E+07,-1.77E-01,-2.00E+01,2.25E-01,1.24E+03,3.71E+08,1.12E+00
2456683.5, A.D. 2014-Jan-26 00:00:00.0000,-3.66E+08,-1.87E+07,5.44E+07,-9.71E-02,-1.99E+01,2.08E-01,1.24E+03,3.71E+08,1.13E+00
2456684.5, A.D. 2014-Jan-27 00:00:00.0000,-3.66E+08,-2.04E+07,5.44E+07,-1.67E-02,-1.99E+01,1.91E-01,1.24E+03,3.71E+08,1.14E+00
2456685.5, A.D. 2014-Jan-28 00:00:00.0000,-3.66E+08,-2.21E+07,5.44E+07,6.37E-02,-1.99E+01,1.75E-01,1.24E+03,3.71E+08,1.15E+00
2456686.5, A.D. 2014-Jan-29 00:00:00.0000,-3.66E+08,-2.38E+07,5.45E+07,1.44E-01,-1.99E+01,1.58E-01,1.24E+03,3.71E+08,1.16E+00
2456687.5, A.D. 2014-Jan-30 00:00:00.0000,-3.66E+08,-2.56E+07,5.45E+07,2.24E-01,-1.99E+01,1.41E-01,1.24E+03,3.71E+08,1.17E+00
2456688.5, A.D. 2014-Jan-31 00:00:00.0000,-3.66E+08,-2.73E+07,5.45E+07,3.04E-01,-1.99E+01,1.24E-01,1.24E+03,3.71E+08,1.18E+00
2456689.5, A.D. 2014-Feb-01 00:00:00.0000,-3.66E+08,-2.90E+07,5.45E+07,3.85E-01,-1.99E+01,1.08E-01,1.24E+03,3.71E+08,1.19E+00
2456690.5, A.D. 2014-Feb-02 00:00:00.0000,-3.66E+08,-3.07E+07,5.45E+07,4.65E-01,-1.99E+01,9.09E-02,1.24E+03,3.71E+08,1.20E+00
2456691.5, A.D. 2014-Feb-03 00:00:00.0000,-3.66E+08,-3.25E+07,5.45E+07,5.45E-01,-1.99E+01,7.41E-02,1.24E+03,3.72E+08,1.21E+00
2456692.5, A.D. 2014-Feb-04 00:00:00.0000,-3.66E+08,-3.42E+07,5.45E+07,6.26E-01,-1.99E+01,5.97E-02,1.24E+03,3.72E+08,1.22E+00
2456693.5, A.D. 2014-Feb-05 00:00:00.0000,-3.66E+08,-3.59E+07,5.45E+07,7.06E-01,-1.99E+01,4.42E-02,1.24E+03,3.72E+08,1.23E+00
2456694.5, A.D. 2014-Feb-06 00:00:00.0000,-3.66E+08,-3.76E+07,5.45E+07,7.86E-01,-1.99E+01,2.74E-02,1.24E+03,3.72E+08,1.24E+00
2456695.5, A.D. 2014-Feb-07 00:00:00.0000,-3.66E+08,-3.93E+07,5.45E+07,8.66E-01,-1.99E+01,1.07E-02,1.24E+03,3.72E+08,1.25E+00
2456696.5, A.D. 2014-Feb-08 00:00:00.0000,-3.66E+08,-4.10E+07,5.45E+07,9.46E-01,-1.99E+01,-6.07E-03,1.24E+03,3.72E+08,1.26E+00
2456697.5, A.D. 2014-Feb-09 00:00:00.0000,-3.66E+08,-4.28E+07,5.45E+07,1.03E+00,-1.99E+01,-2.28E-02,1.24E+03,3.72E+08,1.27E+00
